"","PK_RANDOM_SAMPLE_LOCATION","FK_EPA_RANDOM_ID","NEST1_WT","EPA_OVERSAMPLE","EPA_DIVISION","STRATUM","MULTIDENSITY_CATEGORY","WELL_DENSITY","WELL_WEIGHT","AQUIFER_WEIGHT","RESOURCE_TYPE","REPORTING_UNIT","RANDOM_LATITUDE","RANDOM_LONGITUDE","HYDROLOGIC_UNIT_CODE","HYDROLOGIC_UNIT_NAME","CAN_BE_SAMPLED","EXCLUSION_CATEGORY","EXCLUSION_CRITERIA","SAMPLED_DATE","HECTARES","ANALYSIS_SUITE","LOCATIONAL_DATUM","FK_PROJECT","FK_STATION","SAMPLE_LATITUDE","SAMPLE_LONGITUDE","FK_WELL_LISTFRAME_ID","NUTRIENT_WATERSHED_REGION","SCI_DO_BIOREGION_2012"
"65","Z1-CA-12065","FLGW18001-0065",NA,NA,NA,"ZONE 1 - CONFINED",0.001579733671,7.7307e-11,633.018095804653,NA,"CONFINED AQUIFER","ZONE 1",305502.3,853837.43,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1802",NA,NA,NA,19472,NA,NA
"66","Z1-CA-12066","FLGW18001-0066",NA,NA,NA,"ZONE 1 - CONFINED",0.00294324747,1.3671e-11,339.760760906181,NA,"CONFINED AQUIFER","ZONE 1",301753.32,842152.16,3120001,"APALACHEE BAY-ST. MARKS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1802",NA,NA,NA,33114,NA,NA
"67","Z1-CA-12067","FLGW18001-0067",NA,NA,NA,"ZONE 1 - CONFINED",0.001181160159,1.03394e-10,846.62523744861,NA,"CONFINED AQUIFER","ZONE 1",303346.382,851307.726,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1802",NA,NA,NA,26521,NA,NA
"68","Z1-CA-12068","FLGW18001-0068",NA,NA,NA,"ZONE 1 - CONFINED",0.00294324747,3.527e-11,339.760760906181,NA,"CONFINED AQUIFER","ZONE 1",295235.76,843911.02,3130013,"NEW","N","OTHERWISE UNSAMPLEABLE","SAMPLER CAN NOT RUN IN-PLACE PLUMBING",NA,NA,NA,"NAD83","Z1CA1802",NA,NA,NA,16168,NA,NA
"69","Z1-CA-12069","FLGW18001-0069",NA,NA,NA,"ZONE 1 - CONFINED",0.00163454577,7.4715e-11,611.790760704987,NA,"CONFINED AQUIFER","ZONE 1",303405,850125,3130011,"APALACHICOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1802",NA,NA,NA,15147,NA,NA
"70","Z1-CA-12070","FLGW18001-0070",NA,NA,NA,"ZONE 1 - CONFINED",0.002790951048,4.3757e-11,358.300802404051,NA,"CONFINED AQUIFER","ZONE 1",304708,855940,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1802",4684,304708,855940,3390,NA,NA
"71","Z1-CA-12071","FLGW18001-0071",NA,NA,NA,"ZONE 1 - CONFINED",0.00294324747,3.899e-11,339.760760906181,NA,"CONFINED AQUIFER","ZONE 1",301102,851159,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1802",NA,NA,NA,7566,NA,NA
"72","Z1-CA-12072","FLGW18001-0072",NA,NA,NA,"ZONE 1 - CONFINED",0.00294324747,2.9668e-11,339.760760906181,NA,"CONFINED AQUIFER","ZONE 1",303613.62,835138.62,3120001,"APALACHEE BAY-ST. MARKS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1802",NA,NA,NA,19167,NA,NA
"73","Z1-CA-12073","FLGW18001-0073",NA,NA,NA,"ZONE 1 - CONFINED",0.00294324747,2.5749e-11,339.760760906181,NA,"CONFINED AQUIFER","ZONE 1",302045,844337,3120003,"LOWER OCHLOCKONEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1802",5061,302045,844337,2894,NA,NA
"74","Z1-CA-12074","FLGW18001-0074",NA,NA,NA,"ZONE 1 - CONFINED",0.001632163178,7.4824e-11,612.683837874605,NA,"CONFINED AQUIFER","ZONE 1",302433.53,843441.67,3120003,"LOWER OCHLOCKONEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1802",NA,NA,NA,4296,NA,NA
"75","Z1-CA-12075","FLGW18001-0075",NA,NA,NA,"ZONE 1 - CONFINED",0.001250230195,9.7681e-11,799.852702606342,NA,"CONFINED AQUIFER","ZONE 1",303046.802,852448.358,3140101,"ST. ANDREW-ST. JOSEPH BAYS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1802",NA,NA,NA,32173,NA,NA
"76","Z1-CA-12076","FLGW18001-0076",NA,NA,NA,"ZONE 1 - CONFINED",0.00294324747,3.7789e-11,339.760760906181,NA,"CONFINED AQUIFER","ZONE 1",304738.33,863609.08,3140103,"YELLOW","Y",NA,NA,2018-02-27,NA,NA,"WGS84","Z1CA1802",52811,304738.528,863608.867,31440,NA,NA
"77","Z1-CA-12077","FLGW18001-0077",NA,NA,NA,"ZONE 1 - CONFINED",0.00137044743,8.9113e-11,729.688697321423,NA,"CONFINED AQUIFER","ZONE 1",303858.88,850737.91,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1802",NA,NA,NA,17578,NA,NA
"78","Z1-CA-12078","FLGW18001-0078",NA,NA,NA,"ZONE 1 - CONFINED",0.00225064481,5.4262e-11,444.317111062651,NA,"CONFINED AQUIFER","ZONE 1",304246.22,860648.5,3140203,"LOWER CHOCTAWHATCHEE","Y",NA,NA,2018-02-27,NA,NA,"WGS84","Z1CA1802",52812,304246.262,860648.345,37354,NA,NA
"79","Z1-CA-12079","FLGW18001-0079",NA,NA,NA,"ZONE 1 - CONFINED",0.00294324747,3.2319e-11,339.760760906181,NA,"CONFINED AQUIFER","ZONE 1",300516.41,851117.44,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1802",NA,NA,NA,17613,NA,NA
"80","Z1-CA-12080","FLGW18001-0080",NA,NA,NA,"ZONE 1 - CONFINED",0.000888131679,1.37507e-10,1125.95916032187,NA,"CONFINED AQUIFER","ZONE 1",303212.338,840734.375,3120001,"APALACHEE BAY-ST. MARKS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1802",38266,303212.338,840734.375,4545,NA,NA
"81","Z1-CA-12081","FLGW18001-0081",NA,NA,NA,"ZONE 1 - CONFINED",0.00210449341,5.803e-11,475.173737883781,NA,"CONFINED AQUIFER","ZONE 1",305652.904,854549.665,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1802",NA,NA,NA,18133,NA,NA
"82","Z1-CA-12082","FLGW18001-0082",NA,NA,NA,"ZONE 1 - CONFINED",0.00294324747,1.0795e-11,339.760760906181,NA,"CONFINED AQUIFER","ZONE 1",301100.17,842443.23,3120001,"APALACHEE BAY-ST. MARKS","Y",NA,NA,2018-03-09,NA,NA,"WGS84","Z1CA1802",52813,301100.445,842442.72,34002,NA,NA
"83","Z1-CA-13001","FLGW19001-0001",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,5.256e-12,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",305440.74,864658.87,3140104,"BLACKWATER","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"NAD27","Z1CA1902",NA,NA,NA,13227,NA,NA
"84","Z1-CA-13002","FLGW19001-0002",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,3.5032e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",302513.098,845507.501,3120003,"LOWER OCHLOCKONEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"HPGN","Z1CA1902",5080,302513.098,845507.501,2965,NA,NA
"85","Z1-CA-13003","FLGW19001-0003",NA,NA,NA,"ZONE 1 - CONFINED",0.002740435028,4.454e-11,364.905567880843,NA,"CONFINED AQUIFER","ZONE 1",304613.94,854347.23,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,37302,NA,NA
"86","Z1-CA-13004","FLGW19001-0004",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,4.626e-12,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",300316.58,853458,3140101,"ST. ANDREW-ST. JOSEPH BAYS","N","OTHERWISE UNSAMPLEABLE","UNSAFE SAMPLING CONDITIONS",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,34772,NA,NA
"87","Z1-CA-13005","FLGW19001-0005",NA,NA,NA,"ZONE 1 - CONFINED",0.002471468039,4.9387e-11,404.617815936539,NA,"CONFINED AQUIFER","ZONE 1",305637.9,855232,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,10241,NA,NA
"88","Z1-CA-13006","FLGW19001-0006",NA,NA,NA,"ZONE 1 - CONFINED",0.001440079528,8.4758e-11,694.406094167335,NA,"CONFINED AQUIFER","ZONE 1",303224.28,841916.31,3120003,"LOWER OCHLOCKONEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,3727,NA,NA
"89","Z1-CA-13007","FLGW19001-0007",NA,NA,NA,"ZONE 1 - CONFINED",0.000955816604,1.27701e-10,1046.22580913112,NA,"CONFINED AQUIFER","ZONE 1",304800.76,851125.92,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,16071,NA,NA
"90","Z1-CA-13008","FLGW19001-0008",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,3.8984e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",301102.46,851132.325,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,20696,NA,NA
"91","Z1-CA-13009","FLGW19001-0009",NA,NA,NA,"ZONE 1 - CONFINED",0.000962396339,1.26828e-10,1039.07294641998,NA,"CONFINED AQUIFER","ZONE 1",304120,850310,3130011,"APALACHICOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1902",NA,NA,NA,8489,NA,NA
"92","Z1-CA-13010","FLGW19001-0010",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,1.4021e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",300021.972,850752.192,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"HPGN","Z1CA1902",26,300021.972,850752.192,5897,NA,NA
"93","Z1-CA-13011","FLGW19001-0011",NA,NA,NA,"ZONE 1 - CONFINED",0.002061483294,5.9209e-11,485.087608028817,NA,"CONFINED AQUIFER","ZONE 1",305354,853152,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1902",4845,305354,853152,3463,NA,NA
"94","Z1-CA-13012","FLGW19001-0012",NA,NA,NA,"ZONE 1 - CONFINED",0.00282144376,4.3261e-11,354.428471817552,NA,"CONFINED AQUIFER","ZONE 1",304608.63,862226.93,3140103,"YELLOW","Y",NA,NA,2019-02-28,NA,NA,"WGS84","Z1CA1902",55359,304608.676,862227.079,35571,NA,NA
"95","Z1-CA-13013","FLGW19001-0013",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,8.999e-12,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",300426.62,842637.03,3120003,"LOWER OCHLOCKONEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,19512,NA,NA
"96","Z1-CA-13014","FLGW19001-0014",NA,NA,NA,"ZONE 1 - CONFINED",0.002549203525,4.7881e-11,392.279388531903,NA,"CONFINED AQUIFER","ZONE 1",305039.91,855655.34,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,11005,NA,NA
"97","Z1-CA-13015","FLGW19001-0015",NA,NA,NA,"ZONE 1 - CONFINED",0.002507999281,4.8668e-11,398.724197164378,NA,"CONFINED AQUIFER","ZONE 1",300823.627,854313.396,3140101,"ST. ANDREW-ST. JOSEPH BAYS","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"HPGN","Z1CA1902",3610,300823.627,854313.396,2744,NA,NA
"98","Z1-CA-13016","FLGW19001-0016",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,4.1002e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",303531.2,835608.82,3120001,"APALACHEE BAY-ST. MARKS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,4200,NA,NA
"99","Z1-CA-13017","FLGW19001-0017",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,2.3745e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",305502.683,862214.406,3140103,"YELLOW","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,28047,NA,NA
"100","Z1-CA-13018","FLGW19001-0018",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,3.3934e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",302252,845850,3130011,"APALACHICOLA","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z1CA1902",NA,NA,NA,14607,NA,NA
"101","Z1-CA-13019","FLGW19001-0019",NA,NA,NA,"ZONE 1 - CONFINED",0.002782801027,4.3862e-11,359.350162036553,NA,"CONFINED AQUIFER","ZONE 1",304749.279,854653.15,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,29675,NA,NA
"102","Z1-CA-13020","FLGW19001-0020",NA,NA,NA,"ZONE 1 - CONFINED",0.000898999425,1.35771e-10,1112.34776404474,NA,"CONFINED AQUIFER","ZONE 1",301539.38,853515.67,3140101,"ST. ANDREW-ST. JOSEPH BAYS","Y",NA,NA,2019-02-26,NA,NA,"NAD83","Z1CA1902",55360,301540.422,853515.081,36687,NA,NA
"103","Z1-CA-13021","FLGW19001-0021",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,2.5034e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",305908.93,861140.621,3140202,"PEA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,33350,NA,NA
"104","Z1-CA-13022","FLGW19001-0022",NA,NA,NA,"ZONE 1 - CONFINED",0.001599908332,7.6291e-11,625.035810012315,NA,"CONFINED AQUIFER","ZONE 1",303543.146,841603.366,3120003,"LOWER OCHLOCKONEE","Y",NA,NA,2019-03-06,NA,NA,"NAD83","Z1CA1902",55361,303542.247,841604.948,4915,NA,NA
"105","Z1-CA-13023","FLGW19001-0023",NA,NA,NA,"ZONE 1 - CONFINED",0.000955816604,1.27701e-10,1046.22580913112,NA,"CONFINED AQUIFER","ZONE 1",304740,851202,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1902",NA,NA,NA,15325,NA,NA
"106","Z1-CA-13024","FLGW19001-0024",NA,NA,NA,"ZONE 1 - CONFINED",0.002178195256,5.6037e-11,459.09566527178,NA,"CONFINED AQUIFER","ZONE 1",302538.379,851725.37,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,9707,NA,NA
"107","Z1-CA-13025","FLGW19001-0025",NA,NA,NA,"ZONE 1 - CONFINED",0.002728154058,4.474e-11,366.548214897145,NA,"CONFINED AQUIFER","ZONE 1",303854,844622,3130011,"APALACHICOLA","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z1CA1902",NA,NA,NA,15220,NA,NA
"108","Z1-CA-13026","FLGW19001-0026",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,1.8321e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",295552.624,843735.37,3130013,"NEW","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"HPGN","Z1CA1902",4315,295552.624,843735.37,2635,NA,NA
"109","Z1-CA-13027","FLGW19001-0027",NA,NA,NA,"ZONE 1 - CONFINED",0.002550514522,4.7856e-11,392.077751903921,NA,"CONFINED AQUIFER","ZONE 1",304416.02,853319.49,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,32544,NA,NA
"110","Z1-CA-13028","FLGW19001-0028",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,4.068e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",304759.616,861947.532,3140103,"YELLOW","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",31788,304759.616,861947.532,10916,NA,NA
"111","Z1-CA-13029","FLGW19001-0029",NA,NA,NA,"ZONE 1 - CONFINED",0.001460697765,8.3562e-11,684.604319760148,NA,"CONFINED AQUIFER","ZONE 1",302722,841841,3120001,"APALACHEE BAY-ST. MARKS","Y",NA,NA,2019-02-27,NA,NA,"NAD27","Z1CA1902",266,302723.4,841838.16,17220,NA,NA
"112","Z1-CA-13030","FLGW19001-0030",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,4.0066e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",304611.9,855653.3,3140203,"LOWER CHOCTAWHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,16812,NA,NA
"113","Z1-CA-13031","FLGW19001-0031",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,9.644e-12,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",301805.923,860421.792,3140101,"ST. ANDREW-ST. JOSEPH BAYS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD83","Z1CA1902",NA,NA,NA,33000,NA,NA
"114","Z1-CA-13032","FLGW19001-0032",NA,NA,NA,"ZONE 1 - CONFINED",0.00100085769,1.21954e-10,999.143045108494,NA,"CONFINED AQUIFER","ZONE 1",303302.53,840820.78,3120001,"APALACHEE BAY-ST. MARKS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,19209,NA,NA
"115","Z1-CA-13033","FLGW19001-0033",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,3.0984e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",305914,852743,3130012,"CHIPOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1902",NA,NA,NA,7882,NA,NA
"116","Z1-CA-13034","FLGW19001-0034",NA,NA,NA,"ZONE 1 - CONFINED",0.00227382903,5.368e-11,439.786803101461,NA,"CONFINED AQUIFER","ZONE 1",302438,850452,3130011,"APALACHICOLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z1CA1902",NA,NA,NA,15884,NA,NA
"117","Z1-CA-13035","FLGW19001-0035",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,3.5046e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",304457.9,855345.9,3140203,"LOWER CHOCTAWHATCHEE","Y",NA,NA,2019-02-13,NA,NA,"WGS84","Z1CA1902",55362,304457.866,855345.839,10671,NA,NA
"118","Z1-CA-13036","FLGW19001-0036",NA,NA,NA,"ZONE 1 - CONFINED",0.002130444149,5.7292e-11,469.385691532354,NA,"CONFINED AQUIFER","ZONE 1",302155.08,852623.4,3140101,"ST. ANDREW-ST. JOSEPH BAYS","Y",NA,NA,2019-02-20,NA,NA,"WGS84","Z1CA1902",55363,302155.092,852623.438,16015,NA,NA
"119","Z1-CA-13037","FLGW19001-0037",NA,NA,NA,"ZONE 1 - CONFINED",0.001061389053,1.14999e-10,942.161592165687,NA,"CONFINED AQUIFER","ZONE 1",303000,850940,3130012,"CHIPOLA","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"NAD27","Z1CA1902",NA,NA,NA,15022,NA,NA
"120","Z1-CA-13038","FLGW19001-0038",NA,NA,NA,"ZONE 1 - CONFINED",0.002359246138,5.1736e-11,423.864209804004,NA,"CONFINED AQUIFER","ZONE 1",303301.342,842729.038,3120003,"LOWER OCHLOCKONEE","Y",NA,NA,2019-02-19,NA,NA,"NAD83","Z1CA1902",20675,303301.3,842729.03,4076,NA,NA
"121","Z1-CA-13039","FLGW19001-0039",NA,NA,NA,"ZONE 1 - CONFINED",0.001425485743,8.5626e-11,701.515258880049,NA,"CONFINED AQUIFER","ZONE 1",303931,851900,3130012,"CHIPOLA","Y",NA,NA,2019-02-25,NA,NA,"NAD27","Z1CA1902",55364,303927.735,851857.729,15326,NA,NA
"122","Z1-CA-13040","FLGW19001-0040",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,2.3218e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",302327,861520,3140102,"CHOCTAWHATCHEE BAY","N","WRONG RESOURCE/NOT PART OF TARGET POPULATION","WELL TAPS WRONG RESOURCE",NA,NA,NA,"NAD27","Z1CA1902",6397,302327,861520,2940,NA,NA
"123","Z1-CA-13041","FLGW19001-0041",NA,NA,NA,"ZONE 1 - CONFINED",0.002601744558,4.6914e-11,384.357486937595,NA,"CONFINED AQUIFER","ZONE 1",304205.045,844810.447,3130011,"APALACHICOLA","Y",NA,NA,2019-02-28,NA,NA,"NAD83","Z1CA1902",55365,304204.93,844810.528,15038,NA,NA
"124","Z1-CA-13042","FLGW19001-0042",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,2.4592e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",295408.946,843257.3,3130013,"NEW","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,16872,NA,NA
"125","Z1-CA-13043","FLGW19001-0043",NA,NA,NA,"ZONE 1 - CONFINED",0.001466608665,8.3225e-11,681.845146378315,NA,"CONFINED AQUIFER","ZONE 1",303033.25,853909.13,3140101,"ST. ANDREW-ST. JOSEPH BAYS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,19551,NA,NA
"126","Z1-CA-13044","FLGW19001-0044",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,3.2867e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",304713.334,863616.419,3140103,"YELLOW","Y",NA,NA,2019-03-14,NA,NA,"WGS84","Z1CA1902",5392,304713.328,863616.447,3392,NA,NA
"127","Z1-CA-13045","FLGW19001-0045",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,1.0167e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",301226.267,842237.368,3120001,"APALACHEE BAY-ST. MARKS","Y",NA,NA,2019-02-21,NA,NA,"WGS84","Z1CA1902",38262,301226.335,842237.421,17174,NA,NA
"128","Z1-CA-13046","FLGW19001-0046",NA,NA,NA,"ZONE 1 - CONFINED",0.002259924314,5.401e-11,442.492694994718,NA,"CONFINED AQUIFER","ZONE 1",304222.78,861050.46,3140102,"CHOCTAWHATCHEE BAY","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,11975,NA,NA
"129","Z1-CA-13047","FLGW19001-0047",NA,NA,NA,"ZONE 1 - CONFINED",0.001470134115,8.3025e-11,680.210049979694,NA,"CONFINED AQUIFER","ZONE 1",302344.16,854253.802,3140101,"ST. ANDREW-ST. JOSEPH BAYS","N","OTHERWISE UNSAMPLEABLE","WELL DAMAGED",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,10557,NA,NA
"130","Z1-CA-13048","FLGW19001-0048",NA,NA,NA,"ZONE 1 - CONFINED",0.00294280459,3.1827e-11,339.811893529333,NA,"CONFINED AQUIFER","ZONE 1",303216.18,834956.92,3110103,"AUCILLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z1CA1902",NA,NA,NA,26745,NA,NA
